ROWNUM;Name;AdmArea;District;Location;Longitude_WGS84;Latitude_WGS84;Material;global_id;
1465;"Искусственная дорожная неровность 2 по адресу улица Конёнкова, дом 17";"Северо-Восточный административный округ";"район Бибирево";"улица Конёнкова, дом 17";"37.6110892707478";"55.8921129123558";"асфальт";"19645537";
1466;"Искусственная дорожная неровность по адресу Северодвинская улица, дом 14";"Северо-Восточный административный округ";"район Северное Медведково";"Северодвинская улица, дом 14";"37.6801536380497";"55.8932916547869";"пластик";"19645540";
1467;"Искусственная дорожная неровность по адресу улица Корнейчука, дом 58";"Северо-Восточный административный округ";"район Бибирево";"улица Корнейчука, дом 58";"37.6251011314641";"55.8923178973828";"асфальт";"19645538";
1468;"Искусственная дорожная неровность по адресу Родионовская улица, дом 6/7";"Северо-Западный административный округ";"район Куркино";"Родионовская улица, дом 6/7";"37.3975319607872";"55.893815774517";"пластик";"19645541";
1469;"Искусственная дорожная неровность по адресу Клязьминская улица, дом 32";"Северный административный округ";"Дмитровский район";"Клязьминская улица, дом 32";"37.5295682241159";"55.8951819155734";"пластик";"19645543";
1470;"Искусственная дорожная неровность по адресу улица Плещеева, дом 30";"Северо-Восточный административный округ";"район Бибирево";"улица Плещеева, дом 30";"37.6199254897513";"55.8902813711126";"пластик";"19645535";
1471;"Искусственная дорожная неровность по адресу Новгородская улица, дом 14, корпус 2";"Северо-Восточный административный округ";"район Лианозово";"Новгородская улица, дом 14, корпус 2";"37.5823579517559";"55.8962151300481";"пластик";"19645548";
1472;"Искусственная дорожная неровность по адресу Белозерская улица, дом 17";"Северо-Восточный административный округ";"район Бибирево";"Белозерская улица, дом 17";"37.6186549449528";"55.8956420400434";"пластик";"19645545";
1473;"Искусственная дорожная неровность по адресу Новгородская улица, дом 16";"Северо-Восточный административный округ";"район Лианозово";"Новгородская улица, дом 16";"37.5798452246673";"55.8968620408068";"пластик";"19645549";
1474;"Искусственная дорожная неровность по адресу Новгородская улица, дом 24, корпус 1, строение 2";"Северо-Восточный административный округ";"район Лианозово";"Новгородская улица, дом 24, корпус 1, строение 2";"37.5812954612688";"55.9006576647016";"пластик";"19645554";
1475;"Искусственная дорожная неровность по адресу улица Корнейчука, дом 37Б";"Северо-Восточный административный округ";"район Бибирево";"улица Корнейчука, дом 37Б";"37.632976097418";"55.8960194927984";"пластик";"19645546";
1476;"Искусственная дорожная неровность по адресу улица Корнейчука, дом 38";"Северо-Восточный административный округ";"район Бибирево";"улица Корнейчука, дом 38";"37.6277726106263";"55.8981655313565";"пластик";"19645553";
1477;"Искусственная дорожная неровность по адресу улица Лескова, дом 2";"Северо-Восточный административный округ";"район Бибирево";"улица Лескова, дом 2";"37.5910397602435";"55.8978174099214";"асфальт";"19645550";
1478;"Искусственная дорожная неровность по адресу Белозерская улица, дом 9";"Северо-Восточный административный округ";"район Бибирево";"Белозерская улица, дом 9";"37.6121103542903";"55.8978538566779";"пластик";"19645551";
1479;"Искусственная дорожная неровность по адресу улица Корнейчука, дом 40";"Северо-Восточный административный округ";"район Бибирево";"улица Корнейчука, дом 40";"37.6290600715999";"55.8979244085844";"пластик";"19645552";
1480;"Искусственная дорожная неровность по адресу Белозерская улица, дом 12";"Северо-Восточный административный округ";"район Бибирево";"Белозерская улица, дом 12";"37.6168739576469";"55.8960711997769";"пластик";"19645547";
1481;"Искусственная дорожная неровность по адресу 7-я Северная линия, дом 6";"Северо-Восточный административный округ";"район Северный";"7-я Северная линия, дом 6";"37.5492589924116";"55.9386378014448";"пластик";"19645561";
1482;"Искусственная дорожная неровность по адресу 1-я Северная линия, дом 27, строение 3";"Северо-Восточный административный округ";"район Северный";"1-я Северная линия, дом 27, строение 3";"37.5584536041791";"55.9392307483281";"пластик";"19645562";
1483;"Искусственная дорожная неровность по адресу Новгородская улица, дом 27";"Северо-Восточный административный округ";"район Лианозово";"Новгородская улица, дом 27";"37.5800991972628";"55.9028539244272";"пластик";"19645556";
1484;"Искусственная дорожная неровность по адресу 7-я Северная линия, дом 1";"Северо-Восточный административный округ";"район Северный";"7-я Северная линия, дом 1";"37.5524806609392";"55.9401311576581";"пластик";"19645564";
1485;"Искусственная дорожная неровность по адресу Новосходненское шоссе, дом 78";"Северный административный округ";"Молжаниновский район";"Новосходненское шоссе, дом 78";"37.3700445165113";"55.9242174244391";"асфальт";"19645559";
1486;"Искусственная дорожная неровность по адресу Новгородская улица, дом 34, строение 2";"Северо-Восточный административный округ";"район Лианозово";"Новгородская улица, дом 34, строение 2";"37.5831191967041";"55.9040062511652";"пластик";"19645557";
1487;"Искусственная дорожная неровность по адресу Вологодский проезд, дом 37";"Северо-Восточный административный округ";"район Лианозово";"Вологодский проезд, дом 37";"37.5801669428116";"55.9058050560372";"пластик";"19645558";
1488;"Искусственная дорожная неровность по адресу Алтуфьевское шоссе, дом 94";"Северо-Восточный административный округ";"район Бибирево";"Алтуфьевское шоссе, дом 94";"37.5914125862392";"55.9018387814162";"асфальт";"19645555";
1489;"Искусственная дорожная неровность по адресу 9-я Северная линия, дом 18";"Северо-Восточный административный округ";"район Северный";"9-я Северная линия, дом 18";"37.5489049412052";"55.9366445620083";"пластик";"19645560";
1490;"Искусственная дорожная неровность по адресу 8-я Северная линия, дом 5";"Северо-Восточный административный округ";"район Северный";"8-я Северная линия, дом 5";"37.5468480210885";"55.9393702605488";"пластик";"19645563";
1491;"Искусственная дорожная неровность по адресу 1-я Северная линия, дом 19";"Северо-Восточный административный округ";"район Северный";"1-я Северная линия, дом 19";"37.5578849759941";"55.9408445089574";"асфальт";"19645565";
1492;"Искусственная дорожная неровность по адресу Сосновая аллея, дом 5, строение 1";"Зеленоградский административный округ";"район Савёлки";"Сосновая аллея, дом 5, строение 1";"37.248454623281";"55.9817779611343";"пластик";"19645569";
1493;"Искусственная дорожная неровность по адресу Сосновая аллея, дом 1";"Зеленоградский административный округ";"район Савёлки";"Сосновая аллея, дом 1";"37.2462659409734";"55.9822312434756";"пластик";"19645570";
1494;"Искусственная дорожная неровность по адресу 1-я Северная линия, дом 3";"Северо-Восточный административный округ";"район Северный";"1-я Северная линия, дом 3";"37.5554495300711";"55.9437443467751";"пластик";"19645567";
1495;"Искусственная дорожная неровность по адресу Сосновая аллея, дом 9";"Зеленоградский административный округ";"район Савёлки";"Сосновая аллея, дом 9";"37.2511582890799";"55.9813232547129";"пластик";"19645568";
1496;"Искусственная дорожная неровность по адресу 1-я Северная линия, дом 13";"Северо-Восточный административный округ";"район Северный";"1-я Северная линия, дом 13";"37.5575309247878";"55.9418741501495";"асфальт";"19645566";
1497;"Искусственная дорожная неровность по адресу Староникольская улица, дом 41, строение 3";"Юго-Западный административный округ";"район Южное Бутово";"Староникольская улица, дом 41, строение 3";"37.5363092655513";"55.5118418999463";"асфальт";"19645574";
1498;"Искусственная дорожная неровность по адресу посёлок Акулово, Луговая улица, дом 11";"Восточный административный округ";"район Восточный";"Луговая улица, дом 11";"37.7960973232752";"56.0067401759645";"асфальт";"19645571";
1499;"Искусственная дорожная неровность по адресу посёлок Акулово, Луговая улица, дом 1";"Восточный административный округ";"район Восточный";"Луговая улица, дом 1";"37.7978139373078";"56.0091770644533";"асфальт";"19645572";
1500;"Искусственная дорожная неровность по адресу 1-й Западный проезд, дом 11, строение 8";"Зеленоградский административный округ";"район Матушкино";"1-й Западный проезд, дом 11, строение 8";"37.1893588552972";"56.0130794873511";"пластик";"19645573";
1501;"Искусственная дорожная неровность по адресу улица Молостовых, дом 14";"Восточный административный округ";"район Ивановское";"улица Молостовых, дом 14";"37.8318811628491";"55.7531521108418";"пластик";"19700079";
1502;"Искусственная дорожная неровность по адресу улица Металлургов, дом 15";"Восточный административный округ";"район Перово";"улица Металлургов, дом 15";"37.7846238266674";"55.7579429769533";"пластик";"19645610";
1503;"Искусственная дорожная неровность по адресу 3-я Подрезковская улица, дом 14, строение 2";"Северный административный округ";"Молжаниновский район";"3-я Подрезковская улица, дом 14, строение 2";"37.35552840268";"55.9408660506947";"пластик";"19645608";
1504;"Искусственная дорожная неровность по адресу Каргопольская улица, дом 13";"Северо-Восточный административный округ";"район Отрадное";"Каргопольская улица, дом 13";"37.5930711951556";"55.8646318348187";"пластик";"19700086";
1505;"Искусственная дорожная неровность по адресу Шенкурский проезд, дом 8";"Северо-Восточный административный округ";"район Бибирево";"Шенкурский проезд, дом 8";"37.590991";"55.893208";"пластик";"19700090";
1506;"Искусственная дорожная неровность по адресу 3-й Плехановский переулок (проезд от Электродной улицы до Плеханова улицы) с привязкой к адресу Плеханова улица, дом 6, корпус 25";"Восточный административный округ";"район Перово";"Плеханова улица, дом 6, корпус 25";"37.758549";"55.754958";"пластик";"46802058";
1507;"Искусственная дорожная неровность на УДС 2-й Ходынский проезд с привязкой к адресу Ходынский бульвар, дом 7";"Северный административный округ";"Хорошёвский район";"Ходынский бульвар, дом 7";"37.529768";"55.784872";"пластик";"46565040";
1508;"Искусственная дорожная неровность по адресу Волжский бульвар, дом 31 (дублер)";"Юго-Восточный административный округ";"район Кузьминки";"Волжский бульвар, дом 31 (дублер)";"37.7515381048971";"55.7022828648744";"пластик";"46564031";
1509;"Искусственная дорожная неровность по адресу улица Молостовых, дом 8, корпус 4";"Восточный административный округ";"район Ивановское";"улица Молостовых, дом 8, корпус 4";"37.8323824003198";"55.7622635903029";"пластик";"46564034";
1510;"Искусственная дорожная неровность по адресу Академика Виноградова улица, дом 4-8";"Юго-Западный административный округ";"район Северное Бутово";"Академика Виноградова улица, дом 4-8";"37.486070";"55.633291";"пластик";"46802032";
1511;"Искусственная дорожная неровность на улично-дорожной сети Волоколамского шоссе (дублер) с привязкой к адресу Габричевского улица, дом 10, корпус 1";"Северо-Западный административный округ";"район Покровское-Стрешнево";"Габричевского улица, дом 10, корпус 1";"37.461012";"55.816721";"пластик";"46802022";
1512;"Искусственная дорожная неровность по адресу Демьяна Бедного улица, дом 9";"Северо-Западный административный округ";"район Хорошёво-Мнёвники";"Демьяна Бедного улица, дом 9";"37.488293";"55.774076";"пластик";"46802023";
1513;"Искусственная дорожная неровность по адресу Архитектора Власова улица, дом 37, корпус 1";"Юго-Западный административный округ";"Обручевский район";"Архитектора Власова улица, дом 37, корпус 1";"37.543268";"55.669458";"пластик";"46802037";
1514;"Искусственная дорожная неровность по адресу Аргуновская улица, дом 12, строение 23";"Северо-Восточный административный округ";"Останкинский район";"Аргуновская улица, дом 12, строение 23";"37.6203804379336";"55.8175953769198";"пластик";"46564035";
1515;"Искусственная дорожная неровность по адресу улица Старый Гай, дом 1, корпус 3";"Восточный административный округ";"район Вешняки";"улица Старый Гай, дом 1, корпус 3";"37.8301935491288";"55.7407408413451";"пластик";"46564033";
1516;"Искусственная дорожная неровность по адресу Проходчиков улица, дом 9";"Северо-Восточный административный округ";"Ярославский район";"Проходчиков улица, дом 9";"37.720075";"55.874231";"пластик";"46810434";
1517;"Искусственная дорожная неровность по адресу 4-й Звенигородский переулок, дом 8, строение 4";"Центральный административный округ";"Пресненский район";"4-й Звенигородский переулок, дом 8, строение 4";"37.557451";"55.767546";"пластик";"46810201";
1518;"Искусственная дорожная неровность на УДС Хорошевский тупик с привязкой к адресу Хорошевское шоссе, дом 64, строение 2";"Северный административный округ";"Хорошёвский район";"Хорошевское шоссе, дом 64, строение 2";"37.530480";"55.778018";"пластик";"46810311";
1519;"Искусственная дорожная неровность по адресу 16-я Парковая улица (проезд от Сиреневого бульвара до Щелковского шоссе) с привязкой к адресу Сиреневый бульвар, дом 73, корпус 3";"Восточный административный округ";"район Северное Измайлово";"Сиреневый бульвар, дом 73, корпус 3";"37.827065";"55.805262";"пластик";"46810244";
1520;"Искусственная дорожная неровность по адресу Соловьиная Роща улица, дом 5";"Северо-Западный административный округ";"район Куркино";"Соловьиная Роща улица, дом 5";"37.399497";"55.891035";"пластик";"46802125";
1521;"Искусственная дорожная неровность по адресу 1-й Хорошевский проезд, дом 8";"Северный административный округ";"Хорошёвский район";"1-й Хорошевский проезд, дом 8";"37.547681";"55.776025";"пластик";"55699121";
1522;"Искусственная дорожная неровность по адресу 3-й Хорошевский проезд, дом 3";"Северный административный округ";"Хорошёвский район";"3-й Хорошевский проезд, дом 3";"37.53888";"55.773362";"пластик";"55702786";
1523;"Искусственная дорожная неровность по адресу Академика Бакулева улица, дом 4";"Юго-Западный административный округ";"район Тёплый Стан";"Академика Бакулева улица, дом 4";"37.489195";"55.643000";"пластик";"55721933";
1524;"Искусственная дорожная неровность на улично-дорожной сети 1-го Капотнинского проезда с привязкой к адресу 3-й квартал Капотни, дом 17";"Юго-Восточный административный округ";"район Капотня";"3-й квартал Капотни, дом 17";"37.798677";"55.634032";"пластик";"55741552";
1525;"Искусственная дорожная неровность по адресу Дубравная улица с привязкой к Пятницкому шоссе дом 25 и дом 25, корпус 1 с обустройством пеш.перехода";"Северо-Западный административный округ";"район Митино";"Пятницкое шоссе дом 25 и дом 25, корпус 1";"37.364658";"55.849192";"пластик";"55712403";
1526;"Искусственная дорожная неровность по адресу 2-я Бородинская улица, дом 17, строение 2";"Западный административный округ";"район Дорогомилово";"2-я Бородинская улица дом 17, строение 2";"37.568714";"55.748852";"пластик";"55714647";
1527;"Искусственная дорожная неровность по адресу Тестовская улица, метро «Международная»";"Центральный административный округ";"Пресненский район";"Тестовская улица, метро «Международная»";"37.533455";"55.748598";"пластик";"55798786";
1528;"Искусственная дорожная неровность по адресу Большой Кисловский переулок между домом 4, строение 1 и домом 4, строение 2";"Центральный административный округ";"Пресненский район";"Большой Кисловский переулок между домом 4, строение 1 и домом 4, строение 2";"37.606063";"55.754106";"пластик";"55778449";
1529;"Искусственная дорожная неровность по адресу Верхняя Красносельская улица, 30";"Центральный административный округ";"Красносельский район";"Верхняя Красносельская улица, 30";"37.664226";"55.781348";"пластик";"55780947";
1530;"Искусственная дорожная неровность на улично-дорожной сети (проезд от Андреево-Забеленская улицы до Наримановской улицы) с привязкой к адресу Андреево-Забеленская улица дом 28";"Восточный административный округ";"район Богородское";"Андреево-Забеленская улица дом 28";"37.710671";"55.816049";"пластик";"55775995";
1531;"Искусственная дорожная неровность по адресу Жуковского улица, дом 13";"Центральный административный округ";"Басманный район";"Жуковского улица, дом 13";"37.647431";"55.762311";"пластик";"55783473";
1532;"Искусственная дорожная неровность по адресу Ковров переулок, дом 3-4к.1";"Центральный административный округ";"Таганский район";"Ковров переулок, дом 3-4к.1";"37.681725";"55.739993";"пластик";"55785927";
1533;"Искусственная дорожная неровность по адресу Милютенский переулок, дом 9";"Центральный административный округ";"Красносельский район";"Милютенский переулок, дом 9";"37.631988";"55.763590";"пластик";"55793397";
1534;"Искусственная дорожная неровность по адресу 3-й Новомихайловский проезд, дом 24";"Северный административный округ";"район Коптево";"3-й Новомихайловский проезд, дом 24";"37.532782";"55.840964";"пластик";"55823523";
1535;"Искусственная дорожная неровность по адресу Таллиннская улица, дом 6-8";"Северо-Западный административный округ";"район Строгино";"Таллиннская улица, дом 6-8";"37.395530";"55.799579";"пластик";"55868622";
1536;"Искусственная дорожная неровность по адресу Чапевский переулок, дом 6";"Северный административный округ";"район Сокол";"Чапевский переулок, дом 6";"37.519765";"55.801194";"пластик";"55859902";
1537;"Искусственная дорожная неровность по адресу Боровское шоссе (дублер), дом 27";"Западный административный округ";"район Ново-Переделкино";"Боровское шоссе (дублер), дом 27";"37.365325";"55.645460";"пластик";"55895090";
1538;"Искусственная дорожная неровность на УДС Ельнинская улица с привязкой к адресу Оршанская улица, дом 10, корп. 1";"Западный административный округ";"район Кунцево";"Оршанская улица, дом 10, корп. 1";"37.410566";"55.743481";"пластик";"55883954";
1539;"Искусственная дорожная неровность по адресу Большая Филевская улица, дом 30";"Западный административный округ";"район Филёвский Парк";"Большая Филевская улица, дом 30";"37.472732";"55.741044";"пластик";"55888427";
1540;"Искусственная дорожная неровность по адресу Боровское шоссе (дублер), дом 25";"Западный административный округ";"район Ново-Переделкино";"Боровское шоссе (дублер), дом 25";"37.367367";"55.646450";"пластик";"55892831";
1541;"Искусственная дорожная неровность по адресу Боровское шоссе (дублер), дом 39";"Западный административный округ";"район Ново-Переделкино";"Боровское шоссе (дублер), дом 39";"37.357731";"55.640780";"пластик";"55897147";
1542;"Искусственная дорожная неровность на УДС Востряковское шоссе с привязкой к адресу Никулинская улица, дом 5-7";"Западный административный округ";"район Тропарёво-Никулино";"Никулинская улица, дом 5-7";"37.455994";"55.665949";"пластик";"55899830";
1543;"Искусственная дорожная неровность по адресу Оршанская, дом 9";"Западный административный округ";"район Кунцево";"Оршанская, дом 9";"37.405514";"55.742859";"пластик";"55928500";
1544;"Искусственная дорожная неровность по адресу Цюрупы улица, дом 11-15";"Юго-Западный административный округ";"район Черёмушки";"Цюрупы улица, дом 11";"37.570752";"55.667093";"пластик";"55968747";
1545;"Искусственная дорожная неровность по адресу Липецкая ул. (дублер), дом 22";"Южный административный округ";"район Бирюлёво Восточное";"Липецкая ул. (дублер), дом 22";"37.672768";"55.592994";"пластик";"55972216";
1546;"Искусственная дорожная неровность по адресу Липецкая ул. (дублер), дом 10, корпус 1 - дом 14";"Южный административный округ";"район Бирюлёво Восточное";"Липецкая ул. (дублер), дом 10, корпус 1 - дом 14";"37.671269";"55.598332";"пластик";"55970911";
1547;"Искусственная дорожная неровность по адресу Маршала Захарова улица, дом 14-16";"Южный административный округ";"район Орехово-Борисово Северное";"Маршала Захарова улица, дом 14-16";"37.698815";"55.621617";"пластик";"55974794";
1548;"Искусственная дорожная неровность по адресу Ягодная улица – пересечение с Загорьевской улицей";"Южный административный округ";"район Бирюлёво Восточное";"Ягодная улица – пересечение с Загорьевской улицей";"37.677295";"55.580748";"пластик";"55988721";
1549;"Искусственная дорожная неровность по адресу Тайнинская улица, дом 13-15";"Северо-Восточный административный округ";"Лосиноостровский район";"Тайнинская улица, дом 13-15";"37.686312";"55.884479";"пластик";"56035893";
1550;"Искусственная дорожная неровность по адресу Северная 9 линия, дом 1, корпус 2";"Северо-Восточный административный округ";"район Северный";"Северная 9 линия, дом 1, корпус 2";"37.554566";"55.935598";"пластик";"56018101";
1551;"Искусственная дорожная неровность по адресу Студеный проезд, дом 22-24";"Северо-Восточный административный округ";"район Северное Медведково";"Студеный проезд, дом 22-24";"37.666580";"55.893220";"пластик";"56030893";
1552;"Искусственная дорожная неровность 1 на УДС проезд Широкий с привязкой к адресу проспект Мира, дом 89";"Северо-Восточный административный округ";"Останкинский район";"1 проспект Мира, дом 89";"37.634227";"55.804835";"пластик";"56045247";
1553;"Искусственная дорожная неровность по адресу Сухонская улица, дом 1-5";"Северо-Восточный административный округ";"район Северное Медведково";"Сухонская улица, дом 1-5";"37.653011";"55.874710";"пластик";"56033417";
1554;"Искусственная дорожная неровность по адресу 5-й проезд Марьиной рощи – 1-й Стрелецкий переулок";"Северо-Восточный административный округ";"район Марьина Роща";"5-й проезд Марьиной рощи – 1-й Стрелецкий переулок";"37.608628";"55.798431";"пластик";"57285529";
1555;"Искусственная дорожная неровность по адресу 16-я Парковая улица (проезд от Сиреневого бульвара до Щелковского шоссе) с привязкой к адресу Сиреневый бульвар, дом 47";"Восточный административный округ";"район Северное Измайлово";"Сиреневый бульвар, дом 47";"37.827000";"55.808852";"пластик";"57285530";
1556;"Искусственная дорожная неровность 2 на УДС проезд Широкий с привязкой к адресу проспект Мира, дом 89";"Северо-Восточный административный округ";"Останкинский район";"2 проспект Мира, дом 89";"37.635368";"55.805260";"пластик";"56047619";
1557;"Искусственная дорожная неровность по адресу Молостовых улица, дом 16, корпус 1";"Восточный административный округ";"район Ивановское";"Молостовых улица, дом 16, корпус 1";"37.829296";"55.739377";"пластик";"56056847";
1558;"Искусственная дорожная неровность на УДС Учинская улица с привязкой к адресу Софьи Ковалевской улица, дом 18А";"Северный административный округ";"Дмитровский район";"Софьи Ковалевской улица, дом 18А";"37.536461";"55.887025";"пластик";"57285542";
1559;"Искусственная дорожная неровность по адресу Волжский бульвар, дом 16";"Юго-Восточный административный округ";"район Текстильщики";"Волжский бульвар, дом 16";"37.744600";"55.712779";"асфальт";"57287899";
1560;"Искусственная дорожная неровность на УДС 5-го Новоостанкинского проезда с привязкой к адресу 3-я Новоостанкинская улица, дом 6";"Северо-Восточный административный округ";"Останкинский район";"3-я Новоостанкинская улица, дом 6";"37.626186";"55.817672";"пластик";"57286481";
1561;"Искусственная дорожная неровность по адресу Барышиха улица, дом 32";"Северо-Западный административный округ";"район Митино";"Барышиха улица, дом 32";"37.343711";"55.848469";"пластик";"57286474";
1562;"Искусственная дорожная неровность по адресу Большая Юшуньская улица, дом 1";"Юго-Западный административный округ";"район Зюзино";"Большая Юшуньская улица, дом 1";"37.592556";"55.648824";"пластик";"57287898";
1563;"Искусственная дорожная неровность 3 на УДС проезд Черского с привязкой к адресу Путевой проезд, дом 10А";"Северо-Восточный административный округ";"Алтуфьевский район";"3 Путевой проезд, дом 10А";"37.578598";"55.874790";"пластик";"57286504";
1564;"Искусственная дорожная неровность 1 на УДС проезд Черского с привязкой к адресу Путевой проезд, дом 10А";"Северо-Восточный административный округ";"Алтуфьевский район";"1 Путевой проезд, дом 10А";"37.578720";"55.875839";"пластик";"57285563";
1565;"Искусственная дорожная неровность по адресу 1-й Ботанический проезд, дом 8";"Северо-Восточный административный округ";"район Свиблово";"1-й Ботанический проезд, дом 8";"37.634217";"55.849572";"пластик";"57287900";
1566;"Искусственная дорожная неровность по адресу 5-й проезд Подбельского, дом 2";"Восточный административный округ";"район Богородское";"5-й проезд Подбельского, дом 2";"37.727968";"55.817855";"асфальт";"57287904";
1567;"Искусственная дорожная неровность по адресу 3-я Парковая улица, дом 61";"Восточный административный округ";"район Северное Измайлово";"3-я Парковая улица, дом 61";"37.782151";"55.806133";"пластик";"57287902";
1568;"Искусственная дорожная неровность по адресу 3-я Парковая улица, дом 63";"Восточный административный округ";"район Северное Измайлово";"3-я Парковая улица, дом 63";"37.782048";"55.807356";"пластик";"57287903";
1569;"Искусственная дорожная неровность по адресу 3-я Владимирская улица, дом 12А";"Восточный административный округ";"район Перово";"3-я Владимирская улица, дом 12А";"37.785195";"55.760512";"пластик";"57287901";
1570;"Искусственная дорожная неровность по адресу Тихвинский переулок, дом 3";"Центральный административный округ";"Тверской район";"Тихвинский переулок, дом 3";"37.596127";"55.786852";"пластик";"57287905";
1571;"Искусственная дорожная неровность по адресу Трубниковский переулок, дом 30, строение 1";"Центральный административный округ";"район Арбат";"Трубниковский переулок, дом 30, строение 1";"37.587195";"55.755731";"пластик";"57287906";
1572;"Искусственная дорожная неровность по адресу Медынская улица, дом 8, корпус 2";"Южный административный округ";"район Бирюлёво Западное";"Медынская улица, дом 8, корпус 2";"37.645649";"55.589587";"пластик";"57287918";
1573;"Искусственная дорожная неровность по адресу Тимуровская улица, дом 3";"Южный административный округ";"район Царицыно";"Тимуровская улица, дом 3";"37.663793";"55.626370";"пластик";"57287919";
1574;"Искусственная дорожная неровность по адресу улица Барышиха, дом 28";"Северо-Западный административный округ";"район Митино";"улица Барышиха, дом 28";"37.345327";"55.846925";"пластик";"1711883";
1575;"Искусственная дорожная неровность по адресу 3-я Песчаная улица, дом 3";"Северный административный округ";"район Сокол";"3-я Песчаная улица, дом 3";"37.517148";"55.793369";"пластик";"30546126";
1576;"Искусственная дорожная неровность по адресу Поклонная улица, дом 10, корпус 2";"Западный административный округ";"район Дорогомилово";"Поклонная улица, дом 10, корпус 2";"37.529074";"55.736453";"пластик";"13391304";
1577;"Искусственная дорожная неровность на УДС Проектируемый проезд № 5280 с привязкой к адресу Дубнинская улица, дом 59";"Северный административный округ";"район Восточное Дегунино";"Дубнинская улица, дом 59";"37.556478";"55.873726";"пластик";"57858960";
1578;"Искусственная дорожная неровность на УДС Проектируемый проезд № 5557 с привязкой к адресу Дмитровское шоссе, дом 165Е, корпус 3";"Северо-Восточный административный округ";"район Северный";"Дмитровское шоссе, дом 165 Е, корпус 3";"37.540681";"55.924472";"пластик";"57859107";
1579;"Искусственная дорожная неровность по адресу на улично-дорожной сети Карелин проезд с привязкой к адресу улица Бутырский Вал, дом 50";"Центральный административный округ";"Тверской район";"улица Бутырский Вал, дом 50";"37.588811";"55.785783";"пластик";"1711854";
1580;"Искусственная дорожная неровность 1 на УДС Каменнослободский переулок с привязкой к адресу Солдатская улица, дом 12А";"Юго-Восточный административный округ";"район Лефортово";"Солдатская улица, дом 12 А";"37.703828";"55.762993";"пластик";"4485016";
1581;"Искусственная дорожная неровность 2 на УДС Каменнослободский переулок с привязкой к адресу Солдатская улица, дом 12, корпус 1";"Юго-Восточный административный округ";"район Лефортово";"Солдатская улица, дом 12, корпус 1";"37.704898";"55.763713";"пластик";"4485017";
1582;"Искусственная дорожная неровность 1 на УДС Перерва улица с привязкой к адресу Тихорецкий бульвар, дом 1";"Юго-Восточный административный округ";"район Люблино";"Тихорецкий бульвар, дом 1";"37.780598";"55.671991";"пластик";"4485018";
1583;"Искусственная дорожная неровность 2 на УДС Перерва улица с привязкой к адресу Тихорецкий бульвар, дом 1";"Юго-Восточный административный округ";"район Люблино";"Тихорецкий бульвар, дом 1";"37.783144";"55.672367";"пластик";"4485019";
