ROWNUM;NAME;ADDRESS;X;Y;OPLATA;MESTO;VHOD;VNUTR;UNIVERS_USLUGA;GLOBALID;
1621;"Школа";"Снежная ул. 28 корп. стр. школа ИВЕРИЯ";"37,654476";"55,854995";"Карты";"Школа";"Нет";"Да";"Нет";"90837720";
1622;"Ул.Кабина";"Земляной вал ул. 58 корп. стр.";"37,655044";"55,747153";"Карты";"Ул.Кабина";"Да";"Нет";"Да";"90837721";
1623;"Ул.Кабина";"Воронцовская ул. 6 корп. стр.1";"37,655401";"55,739821";"Карты+монеты";"Ул.Кабина";"Нет";"Нет";"Нет";"90837722";
1624;"Ул.Кабина";"Земляной вал ул. 52 корп. стр.";"37,65529";"55,749066";"Карты";"Ул.Кабина";"Нет";"Нет";"Нет";"90837723";
1625;"Ул.Кабина";"Александра Солженицина ул. 1 корп. стр.";"37,655166";"55,742049";"Карты";"Ул.Кабина";"Да";"Нет";"Да";"90837724";
1626;"Ул.Кабина";"Земляной вал ул. 48 б корп.;стр.;";"37,655534";"55,751619";"Карты";"Ул.Кабина";"Нет";"Нет";"Нет";"90837725";
1627;"Школа";"Казенный Б. пер. 9 корп. стр. школа 330";"37,655692";"55,760303";"Карты";"Школа";"Нет";"Да";"Нет";"90837726";
1628;"Театр";"Ордынка Б. ул. 69 корп. стр. Театр";"37,624307";"55,730672";"Карты";"Театр";"Нет";"Да";"Нет";"90837727";
1629;"Вуз";"Ордынка Б. ул. 47 корп. стр. пед.колледж";"37,624612";"55,734161";"Карты";"Вуз";"Нет";"Да";"Нет";"90837728";
1630;"Метро-переход";"Серпуховская ст.м. корп. стр.";"37,624794";"55,726607";"Карты+монеты";"Метро-переход";"Нет";"Нет";"Нет";"90837729";
1631;"Школа";"Корнейчука ул. 52 а корп.;стр.;Школа 332";"37,625375";"55,895367";"Карты";"Школа";"Нет";"Да";"Нет";"90837730";
1632;"Ул.Кабина";"Черкасский Б. пер. 2 корп. стр.";"37,624945";"55,758723";"Карты";"Ул.Кабина";"Нет";"Нет";"Нет";"90837731";
1633;"Метро-улица";"Ордынка Б. ул. 25 корп. стр.1 Третьяковская ст.м.";"37,625628";"55,740688";"Карты";"Метро-улица";"Да";"Нет";"Да";"90837732";
1634;"Больница";"Shchepkina Ul.61/2,k.11,et.2,MONIKI";"37,627825";"55,786028";"Карты+монеты";"Больница";"Нет";"Нет";"Нет";"90837733";
1635;"Ул.Кабина";"Садовая Сухаревская ул. 13 корп. стр.";"37,625951";"55,773959";"Карты";"Ул.Кабина";"Нет";"Нет";"Нет";"90837734";
1636;"Ул.Кабина";"Садовая Сухаревская ул. 13 корп. стр.";"37,624867";"55,774027";"Карты";"Ул.Кабина";"Нет";"Нет";"Нет";"90837735";
1637;"Вуз";"Ордынка М. ул. 32 корп. стр.2 Педагогический колледж";"37,625292";"55,734243";"Карты";"Вуз";"Нет";"Да";"Нет";"90837736";
1638;"Метро-улица";"Третьяковская ст.м. корп. стр.";"37,625626";"55,740789";"Карты+монеты";"Метро-улица";"Нет";"Нет";"Нет";"90837737";
1639;"Метро-переход";"Третьяковская ст.м. корп. стр.";"37,625626";"55,740789";"Карты+монеты";"Метро-переход";"Нет";"Нет";"Нет";"90837738";
1640;"Школа";"Павловская ул. 8 а корп.;стр.;школа 729";"37,626628";"55,714214";"Карты";"Школа";"Нет";"Да";"Нет";"90837739";
1641;"Школа";"Павловская ул. 8 а корп.;стр.;школа №1257";"37,625649";"55,714317";"Карты";"Школа";"Нет";"Да";"Нет";"90837740";
1642;"Ул.Кабина";"Садовая Сухаревская ул. 8/12 корп. стр.";"37,626627";"55,773193";"Карты";"Ул.Кабина";"Нет";"Нет";"Нет";"90837741";
1643;"Вуз";"Ордынка М. ул. 17 корп. стр. университет";"37,626111";"55,737545";"Карты";"Вуз";"Нет";"Да";"Нет";"90837742";
1644;"Метро-переход";"Лубянка ст.м. корп. стр. переход";"37,62816";"55,75991";"Карты";"Метро-переход";"Да";"Нет";"Да";"90837743";
1645;"Больница";"Дурова ул. 26 корп.5 стр. ГКБ 63, 3 этаж";"37,626238";"55,777721";"Карты";"Больница";"Нет";"Да";"Нет";"90837744";
1646;"Больница";"Дурова ул. 26 корп.3 стр. ГКБ 63, 7 этаж";"37,626103";"55,777731";"Карты";"Больница";"Нет";"Да";"Нет";"90837745";
1647;"Школа";"Цандера ул. 7 а корп.;стр.;муз.школа 50";"37,628839";"55,81895";"Карты";"Школа";"Нет";"Да";"Нет";"90837746";
1648;"Ул.Кабина";"Пятницкая ул. 54 корп. стр.2";"37,627483";"55,733989";"Карты";"Ул.Кабина";"Да";"Нет";"Да";"90837747";
1649;"Театр";"Пятницкая ул. 2 корп. стр. ГАСК";"37,626519";"55,745462";"Карты";"Театр";"Нет";"Да";"Нет";"90837748";
1650;"Ул.Кабина";"Пятницкая ул. 2/38 корп. стр.1";"37,626635";"55,745433";"Карты";"Ул.Кабина";"Нет";"Нет";"Нет";"90837749";
1651;"Ул.Кабина";"Серпуховская Б. ул. 40 корп. стр. у почты";"37,626705";"55,723174";"Карты";"Ул.Кабина";"Да";"Нет";"Да";"90837750";
1652;"Вуз";"Сущевский вал ул. 73/2 корп. стр. Худ. академия";"37,626507";"55,793931";"Карты";"Вуз";"Нет";"Да";"Нет";"90837751";
1653;"Организация";"Корнейчука ул. 38 б корп.;стр.;Клуб ""Смена""";"37,626982";"55,897378";"Карты";"Организация";"Нет";"Да";"Нет";"90837752";
1654;"Ул.Кабина";"Пятницкая ул. 28 корп. стр.";"37,628275";"55,740442";"Карты";"Ул.Кабина";"Да";"Нет";"Да";"90837753";
1655;"Ул.Кабина";"Валовая ул. 33 корп. стр. у банка";"37,627453";"55,729788";"Карты";"Ул.Кабина";"Нет";"Нет";"Нет";"90837754";
1656;"Ул.Кабина";"Воровского пл. 23/5 корп. стр.";"37,627049";"55,762138";"Карты";"Ул.Кабина";"Нет";"Нет";"Нет";"90837755";
1657;"Организация";"Каширское шоссе, д.8, кор. 2";"37,627739";"55,666681";"Карты";"Организация";"Нет";"Да";"Нет";"90837756";
1658;"Ул.Кабина";"Пятницкая ул. 59/19 корп. стр.";"37,6277";"55,733409";"Карты";"Ул.Кабина";"Нет";"Нет";"Нет";"90837757";
1659;"Ул.Кабина";"Сухаревская М. пл. 1 корп. стр.";"37,627632";"55,773772";"Карты";"Ул.Кабина";"Нет";"Нет";"Нет";"90837758";
1660;"Ул.Кабина";"Сухаревская М. пл. 2/4 корп. стр.1";"37,628544";"55,772999";"Карты";"Ул.Кабина";"Да";"Нет";"Да";"90837759";
1661;"Ул.Кабина";"Серпуховская Б. ул. 31/3 корп. стр.";"37,627876";"55,721906";"Карты";"Ул.Кабина";"Да";"Нет";"Да";"90837760";
1662;"Вуз";"Мурманский пр. 10 корп. стр. ВУЗ";"37,628195";"55,803853";"Карты";"Вуз";"Нет";"Да";"Нет";"90837761";
1663;"Организация";"Лубянка Б. ул. 12 корп. стр. Клуб ФСБ";"37,628369";"55,761947";"Карты";"Организация";"Нет";"Да";"Нет";"90837762";
1664;"Больница";"Щепкина ул. 61/2 корп.9 стр. МОНИКИ, эт.1";"37,62668";"55,785604";"Карты+монеты";"Больница";"Нет";"Нет";"Нет";"90837763";
1665;"Больница";"Щепкина ул. 61/2 корп.15 стр. МОНИКИ, 1 этаж";"37,626645";"55,786542";"Карты+монеты";"Больница";"Нет";"Нет";"Нет";"90837764";
1666;"Больница";"Щепкина ул. 61/2 корп.15 стр. МОНИКИ, 1 этаж";"37,626764";"55,786575";"Карты+монеты";"Больница";"Нет";"Нет";"Нет";"90837765";
1667;"Больница";"Щепкина ул. 61/2 корп.6 стр. 2-эт б-ца Моники";"37,629282";"55,785309";"Карты";"Больница";"Нет";"Да";"Нет";"90837766";
1668;"Больница";"Щепкина ул. 61/2 корп.2 стр. МОНИКИ, 3 этаж";"37,628429";"55,785134";"Карты";"Больница";"Нет";"Нет";"Нет";"90837767";
1669;"Больница";"Щепкина ул. 61/2 корп. стр. 1 эт б-ца Моники";"37,629273";"55,785261";"Карты";"Больница";"Нет";"Да";"Нет";"90837768";
1670;"Метро-улица";"Пятницкая ул. 23 корп. стр. у М Новокузнецкая";"37,628869";"55,742593";"Карты+монеты";"Метро-улица";"Нет";"Нет";"Нет";"90837769";
1671;"Организация";"Звездный бульв. 15 корп. стр.";"37,62863";"55,813066";"Карты";"Организация";"Нет";"Да";"Нет";"90837770";
1672;"Организация";"Звездный бульв. 15 корп. стр.";"37,628482";"55,812983";"Карты";"Организация";"Нет";"Да";"Нет";"90837771";
1673;"Вуз";"Павловская ул. 25 корп. стр. мед.училище";"37,629752";"55,713088";"Карты";"Вуз";"Нет";"Да";"Нет";"90837772";
1674;"Вуз";"Павловская ул. 25 корп. стр. мед.училище";"37,629747";"55,713047";"Карты";"Вуз";"Нет";"Да";"Нет";"90837773";
1675;"Больница";"Павловская ул. 25 корп.8 стр. 4-я Градская б-ца, 1 этаж";"37,63055";"55,713985";"Карты";"Больница";"Да";"Нет";"Да";"90837774";
1676;"Ул.Кабина";"Щепкина ул. 47/3 корп. стр.";"37,629244";"55,781521";"Карты+монеты";"Ул.Кабина";"Нет";"Нет";"Нет";"90837775";
1677;"Ул.Кабина";"Щепкина ул. 47 корп. стр.";"37,629563";"55,781287";"Карты+монеты";"Ул.Кабина";"Нет";"Нет";"Нет";"90837776";
1678;"Ул.Кабина";"Варварка ул. 10 корп. стр.";"37,629295";"55,752804";"Карты";"Ул.Кабина";"Да";"Нет";"Да";"90837777";
1679;"Метро-улица";"Новокузнецкая ст. м. корп. стр. у М Новокузнецкая";"37,628798";"55,742586";"Карты+монеты";"Метро-улица";"Нет";"Нет";"Нет";"90837778";
1680;"Следственный изолятор";"Вилюйская ул. 4 корп. стр. СИЗО";"37,630828";"55,881814";"Карты";"Следственный изолятор";"Нет";"Нет";"Нет";"90837779";
1681;"Следственный изолятор";"Вилюйская ул. 4 корп. стр. СИЗО";"37,630752";"55,881826";"Карты";"Следственный изолятор";"Нет";"Нет";"Нет";"90837780";
1682;"Следственный изолятор";"Вилюйская ул. 4 корп. стр. СИЗО";"37,630811";"55,881828";"Карты";"Следственный изолятор";"Нет";"Нет";"Нет";"90837781";
1683;"Следственный изолятор";"Вилюйская ул. 4 корп. стр. СИЗО";"37,630828";"55,881818";"Карты";"Следственный изолятор";"Нет";"Нет";"Нет";"90837782";
1684;"Следственный изолятор";"Вилюйская ул., д.4, СИЗО №4";"37,629514";"55,881663";"Карты";"Следственный изолятор";"Нет";"Нет";"Нет";"90837783";
1685;"Ул.Кабина";"Сухаревская М. пл. 3 корп. стр.";"37,628993";"55,7736";"Карты";"Ул.Кабина";"Нет";"Нет";"Нет";"90837784";
1686;"Метро-улица";"Пятницкий пер. 10 корп. стр. у м. Новокузнецкая";"37,628943";"55,742594";"Карты";"Метро-улица";"Да";"Нет";"Да";"90837785";
1687;"Школа";"Новокузнецкий 1-й пер. 12 а корп.;стр.;Школа 528";"37,629713";"55,735144";"Карты";"Школа";"Нет";"Да";"Нет";"90837786";
1688;"Вуз";"Сретенка ул. 29 корп. стр. МГППУ";"37,630432";"55,771979";"Карты";"Вуз";"Нет";"Да";"Нет";"90837787";
1689;"Вуз";"Сретенка ул. 29 корп. стр. МГППУ";"37,630432";"55,771979";"Карты";"Вуз";"Нет";"Да";"Нет";"90837788";
1690;"Школа";"Каширское шоссе 15 корп.2 стр. Мед. училище";"37,631557";"55,666238";"Карты";"Школа";"Нет";"Да";"Нет";"90837789";
1691;"Ул.Кабина";"Трифоновская ул. 56 корп. стр.";"37,631955";"55,789614";"Карты";"Ул.Кабина";"Нет";"Нет";"Нет";"90837790";
1692;"Ул.Кабина";"Новокузнецкая ул. 20 корп. стр. у магазина";"37,63169";"55,736222";"Карты";"Ул.Кабина";"Да";"Нет";"Да";"90837791";
